AcresBurned,Active,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders
124,FALSE,,2013,TRUE,/incidents/2013/6/4/152-fire/,Merced,,,,2013-06-05T08:30:00Z,,FALSE,TRUE,,,,37.03776,-121.006939,FALSE,152 Fire,100,,TRUE,2013-06-04T15:42:00Z,Finalized,,,,,f9e85371-fc46-4f54-822c-7dcdaadde551,2013-06-05T08:30:00Z,
124,FALSE,,2013,TRUE,/incidents/2013/5/25/smiley-fire/,Riverside,,,,2013-05-25T23:00:00Z,,FALSE,TRUE,,,,33.963591,-117.187934,FALSE,Smiley Fire,100,,TRUE,2013-05-25T14:59:00Z,Finalized,,,,,9795afee-7e60-4ab3-b5c3-7df67f91c5f9,2013-05-25T23:00:00Z,
120,FALSE,,2013,TRUE,/incidents/2013/11/8/cantwell-fire/,Lake,10,6,30,2013-11-10T18:30:00Z,,FALSE,TRUE,,,,38.882214,-122.567525,TRUE,Cantwell Fire,100,285,TRUE,2013-11-08T13:42:00Z,Finalized,,1,,,20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8,2013-11-10T18:30:00Z,3
116,FALSE,,2013,TRUE,/incidents/2013/8/16/union-fire/,El Dorado,,,,2013-08-16T17:55:00Z,,FALSE,TRUE,,,,38.682378,-120.839075,TRUE,Union Fire,100,,TRUE,2013-08-16T13:55:00Z,Finalized,,1,,,db009f8f-8b9d-44bb-a3f6-83f319c84d72,2013-08-16T17:55:00Z,
110,FALSE,,2013,FALSE,/incidents/2013/8/17/cleghorn-fire/,San Bernardino,,,,2013-08-18T20:55:00Z,,FALSE,TRUE,,,,34.287,-117.451,FALSE,Cleghorn Fire,100,,TRUE,2013-08-17T17:25:00Z,Finalized,,,,,c7f05927-66a4-403c-9048-aeb42eca0211,2013-08-18T20:55:00Z,
108,FALSE,,2013,TRUE,/incidents/2013/6/13/clinton-fire/,Fresno,,,,2013-06-13T21:30:00Z,,FALSE,TRUE,,,,36.772425,-119.628389,FALSE,Clinton Fire,100,,TRUE,2013-06-13T11:54:00Z,Finalized,,,,,a2cfda2a-21c1-4e45-90b5-37d931b4a926,2013-06-13T21:30:00Z,
105,FALSE,,2013,TRUE,/incidents/2013/6/29/freeman-fire/,Monterey,,,,2013-06-29T18:30:00Z,,FALSE,TRUE,,,,36.1531,-120.8973,FALSE,Freeman Fire,100,,TRUE,2013-06-29T14:09:00Z,Finalized,,,,,58317b8d-7f4d-466f-b2c7-035c25fb00f0,2013-06-29T18:30:00Z,
100,FALSE,,2013,FALSE,/incidents/2013/8/9/bee-fire/,Los Angeles,,,,2013-08-11T19:15:00Z,,FALSE,TRUE,,,,0,0,FALSE,Bee Fire,100,,TRUE,2013-08-09T17:15:00Z,Finalized,,,,,c6044e8d-c054-44f2-bc92-24510df4deef,2013-08-11T19:15:00Z,
100,FALSE,,2013,TRUE,/incidents/2013/6/2/murphy-fire/,Tuolumne,,,,2013-06-02T16:55:00Z,,FALSE,TRUE,,,,37.91529,-120.33313,FALSE,Murphy Fire,100,,TRUE,2013-06-02T13:30:00Z,Finalized,,,,,98bfbb7c-8446-4e2e-a268-7e961353723c,2013-06-02T16:55:00Z,
100,FALSE,,2013,TRUE,/incidents/2013/5/22/border-fire/,San Diego,,,,2013-05-23T08:30:00Z,,FALSE,TRUE,,,,32.564465,-116.900368,FALSE,Border Fire,100,,TRUE,2013-05-22T16:14:00Z,Finalized,,,,,e077e091-f890-477c-b948-eb23774b432e,2013-05-23T08:30:00Z,
98,FALSE,,2013,TRUE,/incidents/2013/9/28/highland-fire/,Mendocino,,,,2013-09-29T18:15:00Z,,FALSE,TRUE,,,,38.9252,-122.966,FALSE,Highland Fire,100,,TRUE,2013-09-28T13:57:00Z,Finalized,,,,,b20a2031-12c9-4e9c-9f44-ac82c26e6c66,2013-09-29T18:15:00Z,
97,FALSE,,2013,FALSE,/incidents/2013/9/5/davis-creek-complex/,Modoc,,,,2013-09-24T20:15:00Z,,FALSE,TRUE,,,,41.73325,-120.375,FALSE,Davis Creek Complex,100,,TRUE,2013-09-05T15:57:00Z,Finalized,,,,,308ce8d5-67c8-4edb-9e2f-bf6295f98d7e,2013-09-24T20:15:00Z,
97,FALSE,,2013,FALSE,/incidents/2013/8/24/little-fire/,San Bernardino,,,,2013-08-30T08:00:00Z,,FALSE,TRUE,,,,33.642,-116.706,FALSE,Little Fire,100,,TRUE,2013-08-24T15:09:00Z,Finalized,,,,,b5109726-5e91-4c10-96f8-2a5bb72e5a59,2013-08-30T08:00:00Z,
97,FALSE,,2013,TRUE,/incidents/2013/8/9/coyote-fire/,Lassen,,,,2013-08-12T09:30:00Z,,FALSE,TRUE,,,,40.88886,-120.958126,FALSE,Coyote Fire,100,,TRUE,2013-08-09T15:51:00Z,Finalized,,,,,2b84c8a2-e2e8-45a2-9221-e8075608c218,2013-08-12T09:30:00Z,
96,FALSE,,2013,TRUE,/incidents/2013/6/12/roadrunner-fire/,Amador,,,,2013-06-13T09:45:00Z,,FALSE,TRUE,,,,38.27783,-120.966016,FALSE,Roadrunner Fire,100,,TRUE,2013-06-12T16:43:00Z,Finalized,,,,,bf59bc5b-1398-4ae5-adef-6f61b9ee1b90,2013-06-13T09:45:00Z,
94,FALSE,,2013,TRUE,/incidents/2013/9/24/creek-fire/,San Luis Obispo,,,,2013-09-24T17:30:00Z,,FALSE,TRUE,,,,35.4393,-120.8358,FALSE,Creek Fire,100,,TRUE,2013-09-24T03:20:00Z,Finalized,,,,,ac469123-da14-4821-b824-c6cf66138514,2013-09-24T17:30:00Z,
92,FALSE,,2013,TRUE,/incidents/2013/8/1/branch-fire/,Butte,4,,4,2013-08-04T14:45:00Z,,FALSE,TRUE,,,2,39.6612,-121.50354,TRUE,Branch Fire,100,80,TRUE,2013-08-01T16:01:00Z,Finalized,,,,,0b51d3d5-bb3a-426d-9c12-c1878a01d7cf,2013-08-04T14:45:00Z,3
91,FALSE,2,2013,TRUE,/incidents/2013/5/19/lilly-2-fire/,Madera,6,2,24,2013-05-20T19:10:00Z,,FALSE,TRUE,,2,,37.1927,-119.7917,TRUE,Lilly 2 Fire,100,,TRUE,2013-05-19T15:07:00Z,Finalized,,1,,,2b765a08-c770-4b19-baa8-00dffe3fa838,2013-05-20T19:10:00Z,2
90,FALSE,,2013,TRUE,/incidents/2013/5/21/water-fire/,Riverside,,,,2013-05-21T19:30:00Z,,FALSE,TRUE,,,,33.9582,-116.6534,FALSE,Water Fire,100,,TRUE,2013-05-21T14:16:00Z,Finalized,,,,,13850faa-5bab-4fd7-bac3-433ce9250c4d,2013-05-21T19:30:00Z,
85,FALSE,,2013,TRUE,/incidents/2013/7/7/adelaida-fire/,San Luis Obispo,,,,2013-07-07T22:00:00Z,,FALSE,TRUE,,,,35.62743,-120.83417,FALSE,Adelaida Fire,100,,TRUE,2013-07-07T13:16:00Z,Finalized,,,,,a97d2b3a-3a53-424f-852c-5f1b8d199cc3,2013-07-07T22:00:00Z,
82,FALSE,,2013,TRUE,/incidents/2013/11/22/retek-fire/,Mendocino,,,,2013-11-22T17:30:00Z,,FALSE,TRUE,,,,39.0442,-123.1478,FALSE,Retek Fire,100,,TRUE,2013-11-22T10:06:00Z,Finalized,,,,,e9e43213-b2fc-47bc-92cd-117ccd6e4780,2013-11-22T17:30:00Z,
80,FALSE,,2013,TRUE,/incidents/2013/8/31/centerville-fire/,Butte,2,,10,2013-09-01T18:00:00Z,,FALSE,TRUE,,,1,39.731878,-121.713938,TRUE,Centerville Fire,100,35,TRUE,2013-08-31T17:23:00Z,Finalized,,,,,dd374f36-e7cb-4a48-91ee-e8be101e0f88,2013-09-01T18:00:00Z,
80,FALSE,,2013,TRUE,/incidents/2013/4/9/butte-fire/,Fresno,,,,2013-04-09T15:30:00Z,,FALSE,TRUE,,,,0,0,FALSE,Butte Fire,100,,TRUE,2013-04-09T12:35:00Z,Finalized,,,,,3513f584-632d-4fd0-a98a-646eb0753248,2013-04-09T15:30:00Z,
75,FALSE,,2013,TRUE,/incidents/2013/9/15/tehama-fire/,Tehama,,,,2013-09-15T19:00:00Z,,FALSE,TRUE,,,,0,0,FALSE,Tehama Fire,100,,TRUE,2013-09-15T17:39:00Z,Finalized,,,,,ff13baa0-35e0-44dd-b994-38ada16baf7b,2013-09-15T19:00:00Z,
75,FALSE,,2013,TRUE,/incidents/2013/7/25/silverwood-fire/,San Bernardino,,,,2013-07-26T18:15:00Z,,FALSE,TRUE,,,,34.316,-117.352,FALSE,Silverwood Fire,100,,TRUE,2013-07-25T15:09:00Z,Finalized,,,,,ed51bbd2-6f8e-4f46-9073-3673a583fada,2013-07-26T18:15:00Z,
75,FALSE,,2013,TRUE,/incidents/2013/6/12/revis-fire/,Madera,15,13,13,2013-06-14T16:30:00Z,,FALSE,TRUE,,,,37.169379,-119.75636,TRUE,Revis Fire,100,221,TRUE,2013-06-12T16:40:00Z,Finalized,,,,,7055a440-5d4c-4f58-bac9-2954ff6698a5,2013-06-14T16:30:00Z,13
75,FALSE,,2013,TRUE,/incidents/2013/5/13/lytle-fire/,San Bernardino,13,,21,2013-05-15T08:15:00Z,,FALSE,TRUE,,,1,34.1834,-117.4408,TRUE,Lytle Fire,100,292,TRUE,2013-05-13T13:30:00Z,Finalized,,1,,,e2c4b308-9a2d-483b-8434-999bef9adc7c,2013-05-15T08:15:00Z,13
75,FALSE,,2013,TRUE,/incidents/2013/4/30/silverado-fire/,Napa,,,,2013-05-01T17:15:00Z,,FALSE,TRUE,,,,38.441792,-122.350844,FALSE,Silverado Fire,100,,TRUE,2013-04-30T23:44:00Z,Finalized,,,,,d8d1c943-7b5d-4885-9043-f41075d6eded,2013-05-01T17:15:00Z,
73,FALSE,,2013,TRUE,/incidents/2013/9/11/liveoak-fire/,San Bernardino,,,,2013-09-12T08:45:00Z,,FALSE,TRUE,,,,34.003151,-117.106075,FALSE,Liveoak Fire,100,,TRUE,2013-09-11T16:57:00Z,Finalized,,,,,31f21c59-8a94-4b17-91aa-88ca14817162,2013-09-12T08:45:00Z,
73,FALSE,,2013,TRUE,/incidents/2013/7/8/mcganney-fire/,Yuba,,,,2013-07-08T17:30:00Z,,FALSE,TRUE,,,,39.206,-121.31634,FALSE,McGanney Fire,100,,TRUE,2013-07-08T09:59:00Z,Finalized,,,,,397ed8e6-6088-4e03-9316-8f50c65a83be,2013-07-08T17:30:00Z,
72,FALSE,,2013,TRUE,/incidents/2013/5/1/cedar-fire/,Butte,,2,3,2013-05-04T19:00:00Z,,FALSE,TRUE,,,,0,0,TRUE,Cedar Fire,100,44,TRUE,2013-05-01T04:16:00Z,Finalized,,,,,c6228c11-4388-4b33-aa18-3593c90f72ad,2013-05-04T19:00:00Z,
70,FALSE,,2013,TRUE,/incidents/2013/8/16/double-fire/,Lake,2,4,10,2013-08-18T18:30:00Z,,FALSE,TRUE,,,,39.013682,-122.491894,TRUE,Double Fire,100,,TRUE,2013-08-16T17:57:00Z,Finalized,,,,,ae025ba5-8b5d-48de-ad5e-3037de3d18e9,2013-08-18T18:30:00Z,5
68,FALSE,,2013,FALSE,/incidents/2013/9/7/rail-fire/,Modoc,,,,2013-09-05T21:00:00Z,,FALSE,TRUE,,,,41.569,-120.959,FALSE,Rail Fire,100,,TRUE,2013-09-07T17:30:00Z,Finalized,,,,,0875cf4e-9948-45ed-a76d-d74564319b49,2013-09-05T21:00:00Z,
64,FALSE,,2013,TRUE,/incidents/2013/11/14/wheeler-fire/,Ventura,,,,2013-11-15T16:00:00Z,,FALSE,TRUE,,,,34.384,-119.13249,FALSE,Wheeler Fire,100,,TRUE,2013-11-14T11:05:00Z,Finalized,,,,,0adb968c-eb85-41c5-8e08-04c0ec386c79,2013-11-15T16:00:00Z,
60,FALSE,,2013,FALSE,/incidents/2013/8/6/tram-fire/,Riverside,,,,2013-08-08T09:00:00Z,,FALSE,TRUE,,,,38.838,-116.61,FALSE,Tram Fire,100,,TRUE,2013-08-06T13:39:00Z,Finalized,,,,,ac568737-dae6-4050-b1f4-62ab1f9ec930,2013-08-08T09:00:00Z,
60,FALSE,,2013,TRUE,/incidents/2013/8/4/relay-fire/,Riverside,,,,2013-08-04T18:00:00Z,,FALSE,TRUE,,,,33.91027,-116.99895,FALSE,Relay Fire,100,,TRUE,2013-08-04T16:29:00Z,Finalized,,,,,0658b1f8-5323-4152-b6d1-b208736587db,2013-08-04T18:00:00Z,
52,FALSE,,2013,TRUE,/incidents/2013/8/31/tyler-fire/,Nevada,,,,2013-08-31T21:30:00Z,,FALSE,TRUE,,,,39.333401,-121.107022,FALSE,Tyler Fire,100,,TRUE,2013-08-31T14:42:00Z,Finalized,,,,,1476673c-df55-4c39-b117-d9d067f8a020,2013-08-31T21:30:00Z,
51,FALSE,4,2013,TRUE,/incidents/2013/11/8/toro-fire/,San Luis Obispo,5,3,15,2013-11-09T17:00:00Z,,FALSE,TRUE,,2,,35.457978,-120.751555,TRUE,Toro Fire,100,219,TRUE,2013-11-08T10:30:00Z,Finalized,,,,,587c03e3-4831-47c1-8c03-c08176e91b11,2013-11-09T17:00:00Z,
50,FALSE,,2013,TRUE,/incidents/2013/11/23/bruner-fire/,Lake,,,,2013-11-24T08:45:00Z,,FALSE,TRUE,,,,39.0448,-122.7656,FALSE,Bruner Fire,100,,TRUE,2013-11-23T12:04:00Z,Finalized,,,,,3f3e234c-04e1-4941-a79f-23ddc419bf59,2013-11-24T08:45:00Z,
50,FALSE,,2013,TRUE,/incidents/2013/8/15/cottonwood-fire/,Siskiyou,,,,2013-08-15T17:00:00Z,,FALSE,TRUE,,,,41.923323,-122.578393,FALSE,Cottonwood Fire,100,,TRUE,2013-08-15T14:40:00Z,Finalized,,,,,e16c204e-58d6-4f78-bc97-729b16ef9f83,2013-08-15T17:00:00Z,
50,FALSE,,2013,TRUE,/incidents/2013/7/12/uvas-fire/,Santa Clara,,,,2013-07-12T17:45:00Z,,FALSE,TRUE,,,,37.1438,-121.7804,FALSE,Uvas Fire,100,,TRUE,2013-07-12T13:09:00Z,Finalized,,,,,e779a754-29fd-472f-8d29-46cfee32d3c2,2013-07-12T17:45:00Z,
50,FALSE,,2013,TRUE,/incidents/2013/7/4/grant-fire/,Alameda,,,,2013-07-04T11:30:00Z,,FALSE,TRUE,,,,37.7393,-121.5869,FALSE,Grant Fire,100,,TRUE,2013-07-04T10:00:00Z,Finalized,,,,,07fb8b11-f39b-4cd0-8a27-2d4fef7fe680,2013-07-04T11:30:00Z,
50,FALSE,,2013,TRUE,/incidents/2013/5/25/homestead-fire/,San Luis Obispo,,,,2013-05-25T18:45:00Z,,FALSE,TRUE,,,,35.5123,-120.6368,FALSE,Homestead Fire,100,,TRUE,2013-05-25T17:35:00Z,Finalized,,,,,5b5ce06d-7ea9-4d28-b564-715fd0d04f3f,2013-05-25T18:45:00Z,
46,FALSE,,2013,TRUE,/incidents/2013/8/17/bridges-fire/,Calaveras,18,18,30,2013-08-19T07:10:00Z,,FALSE,TRUE,,18,2,38.06231,-120.45233,TRUE,Bridges Fire,100,169,TRUE,2013-08-17T10:11:00Z,Finalized,,,,,10445e2c-979d-49a2-82c2-c3789bd2449a,2013-08-19T07:10:00Z,18
46,FALSE,,2013,TRUE,/incidents/2013/6/17/sierra-fire/,Fresno,,,,2013-06-19T08:45:00Z,,FALSE,TRUE,,,,37.03087,-119.463757,FALSE,Sierra Fire,100,,TRUE,2013-06-17T14:41:00Z,Finalized,,,,,15e7e15d-f707-473e-b0f3-6534cfd845b7,2013-06-19T08:45:00Z,
45,FALSE,,2013,TRUE,/incidents/2013/7/23/pratt-fire/,Mendocino,,,,2013-07-23T16:00:00Z,,FALSE,TRUE,,,,38.980846,-123.067671,FALSE,Pratt Fire,100,,TRUE,2013-07-23T13:29:00Z,Finalized,,,,,f1d7f375-8aa3-4cb5-a864-bae9bb90cbd1,2013-07-23T16:00:00Z,
44,FALSE,,2013,FALSE,/incidents/2013/12/10/happy-camp-fire/,Ventura,,,,2013-12-11T17:30:00Z,,FALSE,TRUE,,,,0,0,FALSE,Happy Camp Fire,100,,TRUE,2013-12-10T02:26:00Z,Finalized,,,,,cbb685c8-df00-4cdf-8925-7239fa21a049,2013-12-11T17:30:00Z,
43,FALSE,,2013,TRUE,/incidents/2013/7/9/fiddler-fire/,Shasta,,,,2013-07-09T15:00:00Z,,FALSE,TRUE,,,,40.373,-122.7338,FALSE,Fiddler Fire,100,,TRUE,2013-07-09T11:59:00Z,Finalized,,,,,3f64fc8a-8870-4e64-b60a-3e13c8532acd,2013-07-09T15:00:00Z,
42,FALSE,,2013,TRUE,/incidents/2013/6/8/viper-fire/,Riverside,,,,2013-06-08T19:00:00Z,,FALSE,TRUE,,,,33.96936,-117.1265,FALSE,Viper Fire,100,,TRUE,2013-06-08T15:37:00Z,Finalized,,,,,e9505435-e861-4f33-9069-b0040fb2a135,2013-06-08T19:00:00Z,
41,FALSE,,2013,TRUE,/incidents/2013/9/7/chestnut-fire/,San Mateo,,,,2013-09-07T20:00:00Z,,FALSE,TRUE,,,,37.667295,-122.427285,FALSE,Chestnut Fire,100,,TRUE,2013-09-07T13:55:00Z,Finalized,,,,,b30ee931-f349-4d21-a38a-d346c516b104,2013-09-07T20:00:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/12/31/grant-fire/,Santa Clara,,,,2013-12-31T16:00:00Z,,FALSE,TRUE,,,,37.342186,-121.717706,FALSE,Grant Fire,100,,TRUE,2013-12-31T05:30:00Z,Finalized,,,,,7a168690-06e5-4056-97c8-73b834204744,2013-12-31T16:00:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/10/6/baker-fire/,Orange,,,,2013-10-09T08:00:00Z,,FALSE,TRUE,,,,33.7655,-117.6649,FALSE,Baker Fire,100,,TRUE,2013-10-06T10:52:00Z,Finalized,,,,,9a110003-2f4c-4ac7-a3e5-b4e713f8d1fe,2013-10-09T08:00:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/9/26/valley-fire/,San Diego,,,,2013-09-28T09:15:00Z,,FALSE,TRUE,,,,0,0,FALSE,Valley Fire,100,,TRUE,2013-09-26T17:29:00Z,Finalized,,,,,487a3f42-fd84-4598-bc48-130ad241c883,2013-09-28T09:15:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/8/16/pierce-fire/,Riverside,,,,2013-08-16T21:00:00Z,,FALSE,TRUE,,,,33.570291,-116.10815,FALSE,Pierce Fire,100,,TRUE,2013-08-16T13:31:00Z,Finalized,,,,,f23f8148-6ec4-4885-9729-0dad7c744485,2013-08-16T21:00:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/7/31/trout-fire/,Siskiyou,,,,2013-07-31T19:25:00Z,,FALSE,TRUE,,,,0,0,FALSE,Trout Fire,100,,TRUE,2013-07-31T15:25:00Z,Finalized,,,,,0e197989-042e-4c73-8820-f98e0b6fdd52,2013-07-31T19:25:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/7/19/heacock-fire/,Riverside,,,,2013-07-20T19:30:00Z,,FALSE,TRUE,,,,33.9634,-117.2508,FALSE,Heacock Fire,100,,TRUE,2013-07-19T16:21:00Z,Finalized,,,,,8fb3a438-3146-4b8d-8f20-bfa8d6610f84,2013-07-20T19:30:00Z,
40,FALSE,,2013,TRUE,/incidents/2013/6/14/palmyrita-fire/,Riverside,,,,2013-06-15T08:00:00Z,,FALSE,TRUE,,,,34.001745,-117.302057,FALSE,Palmyrita Fire,100,,TRUE,2013-06-14T13:47:00Z,Finalized,,,,,2d1f0c40-92e7-4540-991b-d353ed68ec6c,2013-06-15T08:00:00Z,
40,FALSE,2,2013,TRUE,/incidents/2013/5/16/54-fire/,Riverside,,1,19,2013-05-17T08:30:00Z,,FALSE,TRUE,,,,33.655638,-116.161201,TRUE,54 Fire,100,65,TRUE,2013-05-16T13:48:00Z,Finalized,,,,,e215290f-d0b4-48fd-be32-f599959347b1,2013-05-17T08:30:00Z,
38,FALSE,,2013,TRUE,/incidents/2013/8/24/empire-fire/,El Dorado,,,,2013-08-24T11:45:00Z,,FALSE,TRUE,,,,38.89555,-120.84716,FALSE,Empire Fire,100,,TRUE,2013-08-24T14:54:00Z,Finalized,,,,,fea7802f-ba70-450a-9ad1-96e2751293a9,2013-08-24T11:45:00Z,
38,FALSE,,2013,TRUE,/incidents/2013/8/7/indian-fire/,Lake,,,,2013-08-07T18:30:00Z,,FALSE,TRUE,,,,39.1591,-122.5906,FALSE,Indian Fire,100,,TRUE,2013-08-07T12:35:00Z,Finalized,,,,,b5b63934-923d-4504-a9b1-75c885477a8d,2013-08-07T18:30:00Z,
38,FALSE,,2013,TRUE,/incidents/2013/7/6/fallon-fire/,Alameda,,,,2013-07-06T14:30:00Z,,FALSE,TRUE,,,,37.74241,-121.86216,FALSE,Fallon Fire,100,,TRUE,2013-07-06T13:09:00Z,Finalized,,,,,4c04a4e5-f580-4e62-bb53-2575c72d29dc,2013-07-06T14:30:00Z,
35,FALSE,,2013,TRUE,/incidents/2013/6/13/michelle-fire/,Fresno,,,,2013-06-13T21:30:00Z,,FALSE,TRUE,,,,36.763367,-119.558244,FALSE,Michelle Fire,100,,TRUE,2013-06-13T15:54:00Z,Finalized,,,,,953f17a1-2034-467b-b48c-28da1a9af60e,2013-06-13T21:30:00Z,
35,FALSE,,2013,TRUE,/incidents/2013/5/20/cottontail-fire/,San Luis Obispo,,,,2013-05-20T19:10:00Z,,FALSE,TRUE,,,,35.49864,-120.91375,FALSE,Cottontail Fire,100,,TRUE,2013-05-20T15:45:00Z,Finalized,,,,,f17c523c-bf01-4245-899b-7c2331096dae,2013-05-20T19:10:00Z,
34,FALSE,,2013,TRUE,/incidents/2013/8/4/honey-fire/,Shasta,,,,2013-08-05T08:17:00Z,,FALSE,TRUE,,,,0,0,FALSE,Honey Fire,100,,TRUE,2013-08-04T18:00:00Z,Finalized,,,,,15dc8848-9380-40a8-86b7-2b783be8f29d,2013-08-05T08:17:00Z,
33,FALSE,,2013,TRUE,/incidents/2013/11/7/dersch-fire/,Shasta,,,,2013-11-07T19:45:00Z,,FALSE,TRUE,,,,40.483662,-122.140914,FALSE,Dersch Fire,100,,TRUE,2013-11-07T16:10:00Z,Finalized,,,,,29a2efda-c28f-4a41-9c6d-8cb8f763d464,2013-11-07T19:45:00Z,
31,FALSE,,2013,TRUE,/incidents/2013/7/22/chuckwagon-fire/,Calaveras,,,,2013-07-23T15:10:00Z,,FALSE,TRUE,,,,37.965364,-120.696362,FALSE,Chuckwagon Fire,100,,TRUE,2013-07-22T12:34:00Z,Finalized,,,,,68dadbb3-6a63-483a-add9-491a69d9e0ad,2013-07-23T15:10:00Z,
30,FALSE,,2013,TRUE,/incidents/2013/9/15/lakeshore-fire/,Lake,,,,2013-09-15T17:14:00Z,,FALSE,TRUE,,,,38.9777,-122.683,TRUE,Lakeshore Fire,100,,TRUE,2013-09-15T19:45:00Z,Finalized,,,,,51e00abb-53d0-4014-9224-2a853b1d6bcf,2013-09-15T17:14:00Z,
30,FALSE,,2013,TRUE,/incidents/2013/6/5/lake-fire/,Lake,,,,2013-06-06T07:00:00Z,,FALSE,TRUE,,,,38.99233,-122.703193,FALSE,Lake Fire,100,,TRUE,2013-06-05T16:05:00Z,Finalized,,,,,dcb21e64-9d38-47c2-848b-e8e0dea5c2de,2013-06-06T07:00:00Z,
30,FALSE,,2013,FALSE,/incidents/2013/4/20/fawnskin-fire/,San Bernardino,,,,2013-04-22T09:00:00Z,,FALSE,TRUE,,,,34.288877,-116.941311,FALSE,Fawnskin Fire,100,,TRUE,2013-04-20T17:30:00Z,Finalized,,,,,58f89ff8-bd3e-4355-b1c0-8fa05c747d3f,2013-04-22T09:00:00Z,
28,FALSE,,2013,TRUE,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,Sonoma,,,,2013-06-14T15:45:00Z,,FALSE,TRUE,,,,38.4229,-122.0437,TRUE,Sonoma-Lake-Napa Unit Lightning Fires,100,,TRUE,2013-06-10T00:46:00Z,Finalized,,,,,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14T15:45:00Z,
28,FALSE,,2013,TRUE,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,Solano,,,,2013-06-14T15:45:00Z,,FALSE,TRUE,,,,38.4229,-122.0437,TRUE,Sonoma-Lake-Napa Unit Lightning Fires,100,,TRUE,2013-06-10T00:46:00Z,Finalized,,,,,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14T15:45:00Z,
28,FALSE,,2013,TRUE,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,Lake,,,,2013-06-14T15:45:00Z,,FALSE,TRUE,,,,38.4229,-122.0437,TRUE,Sonoma-Lake-Napa Unit Lightning Fires,100,,TRUE,2013-06-10T00:46:00Z,Finalized,,,,,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14T15:45:00Z,
28,FALSE,,2013,TRUE,/incidents/2013/6/10/sonoma-lake-napa-unit-lightning-fires/,Colusa,,,,2013-06-14T15:45:00Z,,FALSE,TRUE,,,,38.4229,-122.0437,TRUE,Sonoma-Lake-Napa Unit Lightning Fires,100,,TRUE,2013-06-10T00:46:00Z,Finalized,,,,,5ce45b6c-81b5-422c-9078-8c68dd872c8a,2013-06-14T15:45:00Z,
27,FALSE,,2013,TRUE,/incidents/2013/8/14/cloverdale-fire/,Shasta,,,,2013-08-14T20:35:00Z,,FALSE,TRUE,,,,40.473356,-122.48259,FALSE,Cloverdale Fire,100,,TRUE,2013-08-14T15:37:00Z,Finalized,,,,,0537a175-8fe9-4f5f-b56f-77848fa195f4,2013-08-14T20:35:00Z,
25,FALSE,,2013,TRUE,/incidents/2013/7/28/flume-fire/,San Diego,,,,2013-07-28T17:50:00Z,,FALSE,TRUE,,,,32.612773,-116.707335,FALSE,Flume Fire,100,,TRUE,2013-07-28T09:43:00Z,Finalized,,,,,c6cfeed9-55bb-4fdb-8a52-e4d947dba721,2013-07-28T17:50:00Z,
25,FALSE,,2013,TRUE,/incidents/2013/6/20/mount-fire/,Lake,,,,2013-06-20T13:15:00Z,,FALSE,TRUE,,,,38.98058,-122.81796,FALSE,Mount Fire,100,,TRUE,2013-06-20T14:29:00Z,Finalized,,,,,d489b45e-dcba-4eaa-8bb5-6a23255562da,2013-06-20T13:15:00Z,
25,FALSE,,2013,TRUE,/incidents/2013/5/20/cherry-fire/,Riverside,,,,2013-05-20T18:50:00Z,,FALSE,TRUE,,,,33.96201,-116.907213,FALSE,Cherry Fire,100,,TRUE,2013-05-20T13:47:00Z,Finalized,,,,,a60e315c-23d5-4ba4-869c-5c1e22a25e7a,2013-05-20T18:50:00Z,
23,FALSE,,2013,TRUE,/incidents/2013/11/23/dam-fire/,Lake,,,,2013-11-24T18:45:00Z,,FALSE,TRUE,,,,38.9289,-122.5818,FALSE,Dam Fire,100,,TRUE,2013-11-23T14:17:00Z,Finalized,,,,,720f1d0a-81b7-4a00-85db-be3d9587ea3e,2013-11-24T18:45:00Z,
15,FALSE,,2013,TRUE,/incidents/2013/12/30/refuse-fire/,Mendocino,,,,2013-12-30T20:30:00Z,,FALSE,TRUE,,,,0,0,FALSE,Refuse Fire,100,,TRUE,2013-12-30T11:00:00Z,Finalized,,,,,23d84ebe-9c31-4e3c-b0ad-b23aa510abeb,2013-12-30T20:30:00Z,
